run_tag,domain,rubric_version,transcript_index,model,label,confidence,reason,criterion_quote
a1_heldout90,general_education,final,26,mistral:latest,HIGH,HIGH,"The content provides a clear and accurate explanation of the evolution of modern biology from first principles, uses an analogy (Darwin and Wallace as intellectual twins), and accurately represents complexity without oversimplifying. It also presents complex phenomena in a nuanced manner rather than as simple good-vs-evil narratives.","""Explains a mechanism, phenomenon, or concept from first principles with logical steps"""
a1_heldout90,general_education,final,27,mistral:latest,HIGH,HIGH,"The content provides a clear explanation of how people understood the natural world before the Scientific Revolution, using historical context and accurate representation of complexity. It also uses an analogy (the sun appearing to move around the Earth) to illustrate the concept accurately.","""Explains a mechanism, phenomenon, or concept from first principles with logical steps"""
a1_heldout90,general_education,final,28,mistral:latest,HIGH,HIGH,The content explains a mechanism (how germs cause diseases) with logical steps and uses concrete examples (Vibrio cholerae and John Snow's work in London). It also accurately represents complexity by discussing the historical development of cell theory and the germ theory of disease.,"""Germs, or pathogenic microorganisms, cause infectious diseases"" and ""One doctor named John Snow...provided an opportunity to test the theory out."""
a1_heldout90,general_education,final,29,mistral:latest,HIGH,HIGH,"The content explains a mechanism (the scientific method) from first principles with logical steps, uses concrete examples (Galileo's telescopes and his research), and accurately represents complexity by acknowledging the evolution of the scientific method over time. It does not oversimplify or resort to alarming or conspiratorial framing.","""There’s more than one way to make knowledge"" and ""For these ideas and a lot of other stuff, we have to thank three of the natural philosophers who pioneered this abstract “scientific method”: Galileo, Bacon, and Descartes."""
a1_heldout90,general_education,final,0,qwen2.5:7b,HIGH,HIGH,The transcript explains a mechanism from first principles and arrives at a non-obvious insight.,"""Instead"" - This phrase signals the introduction of a bold new hypothesis that challenges existing theory."
a1_heldout90,general_education,final,1,qwen2.5:7b,HIGH,HIGH,The transcript explains a complex scientific concept with logical steps and arrives at a non-obvious insight.,"""To understand the true nature of reality, we looked at things up close and were amazed. Wonderous landscapes in the dust, zoos of bizarre creatures, complex protein robots. All of them made from structures of molecules made up of countless even smaller things: Atoms."""
a1_heldout90,general_education,final,2,qwen2.5:7b,HIGH,HIGH,The transcript explains mechanisms with logical steps and arrives at non-obvious insights.,"""Explains a mechanism, phenomenon, or concept from first principles with logical steps"""
a1_heldout90,general_education,final,3,qwen2.5:7b,HIGH,MEDIUM,The transcript uses a specific analogy (cells as dorm rooms) and arrives at a non-obvious insight (the history of cell theory is more interesting than it seems).,"""To be honest, this all sounds incredibly boring until you dig a little deeper into how the world of microscopic organisms, and this theory came to be."""
a1_heldout90,general_education,final,4,qwen2.5:7b,HIGH,HIGH,The transcript explains a complex economic concept with logical steps and arrives at a non-obvious insight.,"""Many economists think that an eternally growing economy is necessary to keep improving people’s lives, and that if the global economy stops growing, people would fight more over the fixed amount of value that exists, rather than working to generate new value. That raises the question: is infinite growth possible on a finite planet?"""
a1_heldout90,general_education,final,5,qwen2.5:7b,HIGH,HIGH,The transcript uses a specific analogy (growth in economics vs. growth in human bodies) and arrives at a non-obvious insight.,"""But we already know, in our own bodies, in our own lives, that there’s another side to this metaphor of growth that we love so much."""
a1_heldout90,general_education,final,6,qwen2.5:7b,HIGH,MEDIUM,"It uses a specific analogy (cells, nucleus, DNA) to explain complex concepts and arrives at non-obvious insights.","""Every creature is made up of cells. These cells have a nucleus. The nucleus contains the chromosomes, and the chromosomes hold the DNA. DNA consists of different genes, and it's these genes that are life's information carriers."""
a1_heldout90,general_education,final,7,qwen2.5:7b,HIGH,HIGH,The transcript explains a complex concept with logical steps and arrives at non-obvious insights.,"""Explains a mechanism, phenomenon, or concept from first principles with logical steps"""
